frame_index,timestamp,character_x,character_y,character_facing,character_confidence,monster_count,monster_centers,a_wave_state,a_wave_direction,a_wave_confidence,a_wave_provenance,registration_ok,registration_confidence,quality_flags
54269,2052.727867,,,left,0.55,1,"[[124.0, 605.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54320,2054.7629,,,left,0.55,1,"[[448.0, 609.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54374,2056.763233,,,left,0.55,2,"[[1398.0, 725.0], [254.0, 717.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54426,2058.777467,208.0,637.0,right,0.24080000000000001,3,"[[684.0, 761.0], [1488.0, 757.0], [464.0, 187.0]]",unknown,unknown,0.3,keys,True,1.0,a_key_without_visual_wave
54481,2060.784767,,,unknown,0.0,1,"[[1444.0, 761.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54532,2062.8129,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54586,2064.813233,,,right,0.55,1,"[[577.0, 191.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54641,2066.834433,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54694,2068.862567,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54748,2070.883767,,,left,0.55,2,"[[642.0, 609.0], [1774.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54802,2072.898,,,left,0.55,2,"[[586.0, 169.0], [617.0, 387.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54856,2074.912233,,,unknown,0.0,1,"[[520.0, 197.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54909,2076.912567,,,unknown,0.0,1,"[[316.0, 409.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
54963,2078.933733,,,unknown,0.0,1,"[[496.0, 409.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55013,2080.934067,,,unknown,0.0,2,"[[536.0, 197.0], [1504.0, 765.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55068,2082.955233,,,unknown,0.0,1,"[[1520.0, 765.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55112,2084.9834,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55164,2087.0115,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55217,2089.039633,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55271,2091.0608,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55327,2093.082033,,,left,0.55,2,"[[459.0, 723.0], [1618.0, 725.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55383,2095.110133,,,unknown,0.0,1,"[[544.0, 367.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55434,2097.138233,,,right,0.55,2,"[[892.0, 759.0], [686.0, 759.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55489,2099.1386,,,unknown,0.0,1,"[[482.0, 401.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55542,2101.1528,,,unknown,0.0,2,"[[1394.0, 757.0], [1162.0, 757.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55597,2103.174033,,,unknown,0.0,3,"[[556.0, 183.0], [1398.0, 757.0], [786.0, 757.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55651,2105.1952,,,unknown,0.0,2,"[[1398.0, 755.0], [1168.0, 757.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55704,2107.223333,,,unknown,0.0,2,"[[618.0, 401.0], [546.0, 755.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55755,2109.223667,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55807,2111.2379,,,unknown,0.0,2,"[[458.0, 189.0], [342.0, 401.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55862,2113.2452,,,right,0.55,1,"[[1188.0, 757.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55916,2115.294167,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
55971,2117.336167,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56025,2119.3504,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56081,2121.378533,,,left,0.55,1,"[[136.0, 615.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56134,2123.3997,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56188,2125.462567,,,right,0.55,1,"[[1157.0, 753.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56240,2127.4768,,,unknown,0.0,2,"[[1222.0, 767.0], [586.0, 193.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56293,2129.477133,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56344,2131.4775,,,unknown,0.0,2,"[[1100.0, 765.0], [504.0, 407.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56399,2133.491733,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56450,2135.526767,,,right,0.55,2,"[[550.0, 231.0], [1050.0, 801.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56504,2137.548,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56555,2139.569133,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56608,2141.576467,495.0,495.0,left,0.2671,0,[],inactive,inactive,0.4438,visual,True,1.0,
56662,2143.604567,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56714,2145.618833,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56765,2147.6608,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56817,2149.661167,,,unknown,0.0,1,"[[397.0, 489.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56870,2151.6754,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56923,2153.703533,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
56979,2155.731633,,,unknown,0.0,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
57033,2157.752833,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
57087,2159.7532,,,right,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
57137,2161.774367,,,left,0.55,2,"[[694.0, 579.0], [270.0, 723.0]]",unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
57192,2163.788567,,,left,0.55,0,[],unknown,unknown,0.0,visual,True,1.0,character_not_visible;wave_character_missing
